code,name,external_id,owner__name,collection_date (SAMPLE_COLLECTION.EDA:1149),results_completed_at,Undecylic Acid (C11:0),Undecylic Acid (C11:0) unit,Free Riboflavin,Free Riboflavin unit,Alpha-Tocopherol,Alpha-Tocopherol unit,Arsenic,Arsenic unit,Protein,Protein unit,Pentadecanoic Acid (C15:0),Pentadecanoic Acid (C15:0) unit,Cobalt,Cobalt unit,Cadmium,Cadmium unit,Heptadecanoic Acid (C17:0),Heptadecanoic Acid (C17:0) unit,Saturated Fat (SFA),Saturated Fat (SFA) unit,Calcium,Calcium unit,Iron,Iron unit,Sodium,Sodium unit,Free Niacin,Free Niacin unit,Free Thiamin,Free Thiamin unit,Vitamin E,Vitamin E unit,Cholesterol,Cholesterol unit,Pyridoxine,Pyridoxine unit,Selenium,Selenium unit,Potassium,Potassium unit,Tridecylic Acid (C13:0),Tridecylic Acid (C13:0) unit,Phosphorus,Phosphorus unit,Vitamin A,Vitamin A unit,Zinc,Zinc unit,Sulfur,Sulfur unit,Mercury,Mercury unit,Copper,Copper unit,Magnesium,Magnesium unit,Manganese,Manganese unit,Tricosanoic Acid (C23:0),Tricosanoic Acid (C23:0) unit,Butyric acid (C4:0),Butyric acid (C4:0) unit,Caproic Acid (C6:0),Caproic Acid (C6:0) unit,Caprylic acid (C8:0),Caprylic acid (C8:0) unit,Capric Acid (C10:0),Capric Acid (C10:0) unit,Lauric Acid (C12:0),Lauric Acid (C12:0) unit,Myristic Acid (C14:0),Myristic Acid (C14:0) unit,10-Pentadecenoic Acid (C15:1 cis-10),10-Pentadecenoic Acid (C15:1 cis-10) unit,Palmitic Acid (C16:0),Palmitic Acid (C16:0) unit,Palmitoleic Acid (C16:1 cis-9),Palmitoleic Acid (C16:1 cis-9) unit,Heptadecenoic Acid (C17:1 cis-10),Heptadecenoic Acid (C17:1 cis-10) unit,Stearic Acid (C18:0),Stearic Acid (C18:0) unit,"Linoleic Acid (C18:2 cis-9,12)","Linoleic Acid (C18:2 cis-9,12) unit","Gamma Linolenic Acid (C18:3 cis-6,9,12)","Gamma Linolenic Acid (C18:3 cis-6,9,12) unit",Arachidic Acid (C20:0),Arachidic Acid (C20:0) unit,Gondoic Acid (C20:1 cis-11),Gondoic Acid (C20:1 cis-11) unit,"Icosadienoic Acid (C20:2 cis-11,14)","Icosadienoic Acid (C20:2 cis-11,14) unit","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14)","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14) unit","Icosatrienoic Acid (C20:3 cis-11,14,17)","Icosatrienoic Acid (C20:3 cis-11,14,17) unit","Arachidonic Acid (C20:4 cis-5,8,11,14)","Arachidonic Acid (C20:4 cis-5,8,11,14) unit","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17)","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17) unit",Henicosanoic Acid (C21:0),Henicosanoic Acid (C21:0) unit,Behenic acid (C22:0),Behenic acid (C22:0) unit,"Docosadienoic Acid (C22:2 cis-13,16)","Docosadienoic Acid (C22:2 cis-13,16) unit",Lignoceric Acid (C24:0),Lignoceric Acid (C24:0) unit,Nervonic Acid (C24:1 cis-15),Nervonic Acid (C24:1 cis-15) unit,"Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19)","Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19) unit",Free Niacinamide,Free Niacinamide unit,Free Biotin,Free Biotin unit,Free Folate,Free Folate unit,Myristoleic Acid (C14:1 cis-9),Myristoleic Acid (C14:1 cis-9) unit,"Linoelaidic Acid (C18:2 trans-9,12)","Linoelaidic Acid (C18:2 trans-9,12) unit",Erucic Acid (C22:1 cis-13),Erucic Acid (C22:1 cis-13) unit,Lead,Lead unit,Cholecalciferol (Vitamin D3),Cholecalciferol (Vitamin D3) unit,Retinol,Retinol unit,Total Fats,Total Fats unit,Monounsaturated Fat (MUFA),Monounsaturated Fat (MUFA) unit,Polyunsaturated Fat (PUFA),Polyunsaturated Fat (PUFA) unit,Omega-6,Omega-6 unit,Omega-3,Omega-3 unit,Omega 6:3 Ratio,Omega 6:3 Ratio unit,Nickel,Nickel unit,Free Pantothenic Acid,Free Pantothenic Acid unit,Free Pyridoxal,Free Pyridoxal unit,"Rumenic Acid (C18:2 cis-9, trans-11)","Rumenic Acid (C18:2 cis-9, trans-11) unit",Moisture,Moisture unit,Total Micronutrients,Total Micronutrients unit,Vitamin D,Vitamin D unit,Ergocalciferol (Vitamin D2),Ergocalciferol (Vitamin D2) unit,Palmitelaidic Acid (C16:1 trans-9),Palmitelaidic Acid (C16:1 trans-9) unit,Ascorbic Acid,Ascorbic Acid unit,Vitamin B6 (Pyridoxal),Vitamin B6 (Pyridoxal) unit,Trans Fatty Acids (TFA),Trans Fatty Acids (TFA) unit,Conjugated Linoleic Acids,Conjugated Linoleic Acids unit,"Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15)","Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15) unit",Vitamin B1 (Thiamin),Vitamin B1 (Thiamin) unit,Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin) unit,"Niacin, Total","Niacin, Total unit",Vitamin B5 (Pantothenic Acid),Vitamin B5 (Pantothenic Acid) unit,"Vitamin B9 (Folate, DFE)","Vitamin B9 (Folate, DFE) unit",Vitamin B7 (Biotin),Vitamin B7 (Biotin) unit,Total Fatty Acids,Total Fatty Acids unit,"Stearidonic Acid (C18:4 cis-6,9,12,15)","Stearidonic Acid (C18:4 cis-6,9,12,15) unit","Conjugated Linoleic Acid (C18:2 trans-10, cis-12)","Conjugated Linoleic Acid (C18:2 trans-10, cis-12) unit","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18)","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18) unit","Docosatetraenoic Acid (C22:4 cis-4,10,13,16)","Docosatetraenoic Acid (C22:4 cis-4,10,13,16) unit","Docosatrienoic Acid (C22:3 cis-10,13,16)","Docosatrienoic Acid (C22:3 cis-10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16)","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19)","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19) unit",Total Minerals,Total Minerals unit,Total Vitamins,Total Vitamins unit,Total Heavy Metals,Total Heavy Metals unit,Pyridoxamine,Pyridoxamine unit,"C18:1, trans total","C18:1, trans total unit","C18:1, cis total","C18:1, cis total unit","C20:1, trans-11","C20:1, trans-11 unit","Folate, intrinsic","Folate, intrinsic unit",Thiamin Monophosphate,Thiamin Monophosphate unit,Thiamin Diphosphate,Thiamin Diphosphate unit,HMP Thiamin Derivative,HMP Thiamin Derivative unit,Flavin Mononucleotide (FMN),Flavin Mononucleotide (FMN) unit,Flavin Adenine Dinucleotide (FAD),Flavin Adenine Dinucleotide (FAD) unit,Pyridoxal Phosphate,Pyridoxal Phosphate unit,Unsaturated Fat,Unsaturated Fat unit,Vitamin C,Vitamin C unit,PUFA:SFA Ratio,PUFA:SFA Ratio unit,Fat:Protein Ratio,Fat:Protein Ratio unit,Sodium:Potassium Ratio,Sodium:Potassium Ratio unit,"Folate, Total","Folate, Total unit","Vitamin B3 (Niacin, NE)","Vitamin B3 (Niacin, NE) unit"
1VS7K,Atlantic Salmon Filet,,Superior Fresh,,2025-07-31,0.00005039,g/100g,0.00908729,mg/100g,5.307,mg/100g,58.6,mcg/100g,23.4,g/100g,0.01608682,g/100g,0.4,mcg/100g,<LOQ,mcg/100g,0.01312306,g/100g,1.14300662,g/100g,7.9900,mg/100g,0.3219,mg/100g,21.2126,mg/100g,0.38910648,mg/100g,37.75318,mcg/100g,5.307,mg/100g,42.838,mg/100g,0.00016744,mg/100g,21.4,mcg/100g,440.4561,mg/100g,0.00111239,g/100g,297.2856,mg/100g,1.727,mcg rae/100g,0.3870,mg/100g,223.5129,mg/100g,0.19,mcg/100g,0.0355,mg/100g,31.0328,mg/100g,0.0090,mg/100g,0.00049627,g/100g,0.00093678,g/100g,0.00014782,g/100g,0.00005731,g/100g,0.00009131,g/100g,0.00229783,g/100g,0.16673232,g/100g,<LOQ,g/100g,0.75770384,g/100g,0.21395303,g/100g,0.00687429,g/100g,0.16946422,g/100g,0.40612178,g/100g,0.00680801,g/100g,0.01168126,g/100g,0.09048396,g/100g,0.03715091,g/100g,0.01048942,g/100g,0.01853858,g/100g,0.06388282,g/100g,0.32795118,g/100g,0.00151845,g/100g,<LOQ,g/100g,0.00291327,g/100g,0.00150655,g/100g,<LOQ,g/100g,0.46031331,g/100g,20.6428936,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,<LOQ,g/100g,0.0195855,g/100g,<LOQ,mcg/100g,3.488,mcg/100g,1.727,mcg rae/100g,9.08,g/100g,1.1815337,g/100g,1.728866,g/100g,0.55831526,g/100g,1.170550,g/100g,0.4769682,#,7.5,mcg/100g,1.15146687,mg/100g,0.02971758,mg/100g,0.04084594,g/100g,67.38,g/100g,1.049837,g/100g,3.488,mcg/100g,<LOD,mcg/100g,<LOQ,g/100g,1.62706,mg/100g,0.23124068,mg/100g,0.01978503,g/100g,0.05694871,g/100g,0.16117537,g/100g,0.0656943,mg/100g,0.05057387,mg/100g,21.1992075,mg/100g,1.15146687,mg/100g,0,mcg dfe/100g,0,mcg/100g,4.130140,g/100g,0.03712657,g/100g,0.01610277,g/100g,0.027082,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.03094905,g/100g,0.13836326,g/100g,1.0222648,g/100g,0.027572,g/100g,66.7,mcg/100g,0.00027663,mg/100g,0.01978503,g/100g,0.8506369,g/100g,<LOQ,g/100g,0,mcg/100g,0.03268307,mg/100g,0.0045319,mg/100g,<LOQ,mg/100g,0.00228302,mg/100g,0.08266285,mg/100g,0.29723971,mg/100g,2.987133,g/100g,1.62706,mg/100g,1.562383,#,0.388,#,0.048161,#,0,mcg/100g,21.1992075,mg ne/100g
B8QHR,Atlantic Salmon Filet,,Superior Fresh,,2025-07-31,0.0000449,g/100g,0.00821985,mg/100g,4.903,mg/100g,65.5,mcg/100g,22.4,g/100g,0.01436201,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.01179985,g/100g,1.059254,g/100g,14.0611,mg/100g,0.2638,mg/100g,25.6554,mg/100g,0.37629433,mg/100g,36.65709,mcg/100g,4.903,mg/100g,48.807,mg/100g,0.00009977,mg/100g,20.8,mcg/100g,482.4847,mg/100g,0.001025,g/100g,320.7096,mg/100g,0,mcg rae/100g,0.3353,mg/100g,245.3556,mg/100g,0.22,mcg/100g,0.0275,mg/100g,32.9508,mg/100g,0.0108,mg/100g,0.00052704,g/100g,0.00096638,g/100g,0.00014434,g/100g,0.00004536,g/100g,0.00008263,g/100g,0.0022543,g/100g,0.1507838,g/100g,<LOQ,g/100g,0.69693784,g/100g,0.18788204,g/100g,0.00513039,g/100g,0.16525241,g/100g,0.33861904,g/100g,0.00608342,g/100g,0.01165936,g/100g,0.09123932,g/100g,0.03181533,g/100g,0.0087185,g/100g,0.01568042,g/100g,0.06486751,g/100g,0.29435639,g/100g,0.00158909,g/100g,<LOQ,g/100g,0.00249191,g/100g,0.00177953,g/100g,<LOQ,g/100g,0.4325033,g/100g,20.03821688,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,<LOQ,g/100g,0.01755358,g/100g,2.5,mcg/100g,2.174,mcg/100g,<LOD,mcg rae/100g,7.24,g/100g,1.06623056,g/100g,1.5391181,g/100g,0.4825669,g/100g,1.0565512,g/100g,0.4567378,#,3.2,mcg/100g,1.42195537,mg/100g,0.03034437,mg/100g,0.03392934,g/100g,68.89,g/100g,1.148692,g/100g,2.174,mcg/100g,<LOD,mcg/100g,<LOQ,g/100g,3.52666,mg/100g,0.23060247,mg/100g,0.02697047,g/100g,0.04769652,g/100g,0.13240537,g/100g,0.06745994,mg/100g,0.04881589,mg/100g,20.57682077,mg/100g,1.42195537,mg/100g,0,mcg dfe/100g,0,mcg/100g,3.739270,g/100g,0.03221935,g/100g,0.01376718,g/100g,0.02453959,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.0299712,g/100g,0.12484681,g/100g,1.1218754,g/100g,0.026817,g/100g,71.7,mcg/100g,0.00027249,mg/100g,0.02697047,g/100g,0.76442523,g/100g,<LOQ,g/100g,0,mcg/100g,0.03732343,mg/100g,0.00340364,mg/100g,<LOQ,mg/100g,0.00516149,mg/100g,0.07584922,mg/100g,0.29547472,mg/100g,2.6800157,g/100g,3.52666,mg/100g,1.498049,#,0.323,#,0.053173,#,0,mcg/100g,20.57682077,mg ne/100g
EMAR3,Atlantic Salmon Filet,October 25 - 3,Superior Fresh,,2025-10-24,0.00011973,g/100g,0.01441182,mg/100g,6.6732958,mg/100g,31.6,mcg/100g,20.9,g/100g,0.044088,g/100g,0.1,mcg/100g,<LOQ,mcg/100g,0.06697975,g/100g,3.497993,g/100g,5.4269,mg/100g,0.2589,mg/100g,24.8695,mg/100g,0.51173498,mg/100g,126.8168,mcg/100g,6.6732958,mg/100g,51.5748008,mg/100g,0.00133309,mg/100g,14.3,mcg/100g,436.6620,mg/100g,0.00283192,g/100g,217.9405,mg/100g,0.169675,mcg rae/100g,0.2226,mg/100g,186.3867,mg/100g,<LOQ,mcg/100g,0.0209,mg/100g,27.5032,mg/100g,0.0074,mg/100g,0.00348581,g/100g,0.00459469,g/100g,0.00019781,g/100g,0.00006257,g/100g,0.00050181,g/100g,0.00545002,g/100g,0.47630235,g/100g,<LOQ,g/100g,2.17210685,g/100g,0.64866772,g/100g,0.03721588,g/100g,0.61876112,g/100g,1.22414978,g/100g,0.02839637,g/100g,0.06002912,g/100g,0.35777088,g/100g,0.11915123,g/100g,0.04401532,g/100g,0.0504493,g/100g,0.17966106,g/100g,1.01012889,g/100g,0.00422004,g/100g,0.02703051,g/100g,0.01045345,g/100g,0.01123101,g/100g,0.05311451,g/100g,2.10219562,g/100g,7.67312826,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,0.00218812,g/100g,<LOQ,g/100g,0.08527179,g/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,0.169675,mcg rae/100g,12.73,g/100g,4.10972348,g/100g,5.7353665,g/100g,1.69348435,g/100g,4.0418821,g/100g,0.41898410,#,<LOQ,mcg/100g,1.67155124,mg/100g,0.06410589,mg/100g,0.07001563,g/100g,,,0.9160494,g/100g,0,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.51654,mg/100g,0.35376415,mg/100g,0.04227758,g/100g,0.07001563,g/100g,0.39326417,g/100g,0.1437908,mg/100g,0.04412687,mg/100g,8.24701558,mg/100g,1.67155124,mg/100g,0,mcg dfe/100g,0,mcg/100g,13.455376,g/100g,0.09188322,g/100g,<LOQ,g/100g,0.06057743,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.08765714,g/100g,0.33338349,g/100g,0.8993129,g/100g,0.0167365476,g/100g,31.7,mcg/100g,0.00248001,mg/100g,0.04227758,g/100g,2.92549458,g/100g,<LOQ,g/100g,0,mcg/100g,0.02209012,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.06202265,mg/100g,0.42258059,mg/100g,9.9573832,g/100g,0.51654,mg/100g,1.659632,#,0.609,#,0.056954,#,0,mcg/100g,8.24701558,mg ne/100g
BD28S,Atlantic Salmon Filet,October 25 - 2,Superior Fresh,,2025-10-24,0.00009652,g/100g,0.00768317,mg/100g,2.4322694,mg/100g,34.4,mcg/100g,21.5,g/100g,0.03340419,g/100g,0.1,mcg/100g,<LOQ,mcg/100g,0.0516037,g/100g,2.6603798,g/100g,6.1796,mg/100g,0.1610,mg/100g,31.5196,mg/100g,0.44533814,mg/100g,154.81576,mcg/100g,2.4322694,mg/100g,27.2124922,mg/100g,0.00179562,mg/100g,15.3,mcg/100g,588.4621,mg/100g,0.00215828,g/100g,273.6091,mg/100g,0.15325,mcg rae/100g,0.2738,mg/100g,220.8858,mg/100g,<LOQ,mcg/100g,0.0175,mg/100g,32.3368,mg/100g,0.0072,mg/100g,0.00216654,g/100g,0.00452229,g/100g,0.00015227,g/100g,0.00005711,g/100g,0.00052365,g/100g,0.00414099,g/100g,0.37430558,g/100g,<LOQ,g/100g,1.65697294,g/100g,0.52456978,g/100g,0.03118067,g/100g,0.45820421,g/100g,0.90732052,g/100g,0.01827856,g/100g,0.04281886,g/100g,0.27487499,g/100g,0.08521365,g/100g,0.03389344,g/100g,0.00553323,g/100g,0.13693447,g/100g,0.75705888,g/100g,0.00536579,g/100g,0.01807037,g/100g,0.00653228,g/100g,0.00581656,g/100g,0.02644949,g/100g,1.76102403,g/100g,9.16160944,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,0.00128971,g/100g,<LOQ,g/100g,0.05656863,g/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,0.15325,mcg rae/100g,10.58,g/100g,3.51792073,g/100g,4.4523444,g/100g,1.25547797,g/100g,3.1968664,g/100g,0.39272144,#,<LOQ,mcg/100g,1.34697741,mg/100g,0.06810019,mg/100g,0.0513999,g/100g,,,1.1670865,g/100g,0,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,1.84295,mg/100g,0.33092381,mg/100g,0.04447939,g/100g,0.0513999,g/100g,0.3084576,g/100g,0.17049843,mg/100g,0.03451173,mg/100g,9.68115662,mg/100g,1.34697741,mg/100g,0,mcg dfe/100g,0,mcg/100g,10.7265242,g/100g,0.07512769,g/100g,<LOQ,g/100g,0.0475786,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.06730505,g/100g,0.24208635,g/100g,1.1534678,g/100g,0.0136187424,g/100g,34.5,mcg/100g,0.00168022,mg/100g,0.04447939,g/100g,2.60298746,g/100g,<LOQ,g/100g,0,mcg/100g,0.02040951,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.05599783,mg/100g,0.38341323,mg/100g,8.0661444,g/100g,1.84295,mg/100g,1.6928952,#,0.492,#,0.053563,#,0,mcg/100g,9.68115662,mg ne/100g
RGMGL,Atlantic Salmon Filet,,Superior Fresh,,2025-07-31,0.00004667,g/100g,0.01262357,mg/100g,3.074,mg/100g,51.2,mcg/100g,23.3,g/100g,0.01429422,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.01230405,g/100g,1.0531601,g/100g,5.9178,mg/100g,0.4066,mg/100g,23.3938,mg/100g,0.37707876,mg/100g,56.54799,mcg/100g,3.074,mg/100g,23.957,mg/100g,0.00024308,mg/100g,21.2,mcg/100g,492.8880,mg/100g,0.00099556,g/100g,292.1686,mg/100g,0,mcg rae/100g,0.3222,mg/100g,225.0991,mg/100g,0.26,mcg/100g,0.0462,mg/100g,33.4804,mg/100g,0.0090,mg/100g,0.00051409,g/100g,0.00123451,g/100g,0.00017461,g/100g,0.00005568,g/100g,0.00008587,g/100g,0.00211216,g/100g,0.14392076,g/100g,<LOQ,g/100g,0.68722064,g/100g,0.19123719,g/100g,0.0064964,g/100g,0.1746613,g/100g,0.34003638,g/100g,0.00634632,g/100g,0.0120735,g/100g,0.09751151,g/100g,0.03265326,g/100g,0.0093662,g/100g,0.01522403,g/100g,0.0616237,g/100g,0.3004379,g/100g,0.00182559,g/100g,<LOQ,g/100g,0.00245638,g/100g,0.00164091,g/100g,<LOQ,g/100g,0.45557656,g/100g,24.44275626,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,<LOQ,g/100g,0.01664815,g/100g,<LOQ,mcg/100g,5.620,mcg/100g,<LOD,mcg rae/100g,7.52,g/100g,1.1223489,g/100g,1.5790585,g/100g,0.4856082,g/100g,1.0934504,g/100g,0.4441062,#,2.9,mcg/100g,1.16966544,mg/100g,0.0357334,mg/100g,0.03407349,g/100g,68.47,g/100g,1.102927,g/100g,5.620,mcg/100g,<LOD,mcg/100g,<LOQ,g/100g,0.65755,mg/100g,0.3047989,mg/100g,0.02687729,g/100g,0.0466624,g/100g,0.12822073,g/100g,0.09244015,mg/100g,0.06554250,mg/100g,25.01782135,mg/100g,1.16966544,mg/100g,0,mcg dfe/100g,0,mcg/100g,3.8281073,g/100g,0.03292066,g/100g,0.0125889,g/100g,0.02543904,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.03312591,g/100g,0.13563147,g/100g,1.0737529,g/100g,0.029174,g/100g,54.7,mcg/100g,0.00032821,mg/100g,0.02687729,g/100g,0.81045569,g/100g,<LOQ,g/100g,0,mcg/100g,0.04380719,mg/100g,0.00357544,mg/100g,<LOQ,mg/100g,0.00322061,mg/100g,0.10491107,mg/100g,0.3968944,mg/100g,2.7749472,g/100g,0.65755,mg/100g,1.5436598,#,0.323,#,0.047463,#,0,mcg/100g,25.01782135,mg ne/100g
VBP9T,Atlantic Salmon Filet,September 25 - 1,Superior Fresh,,2025-09-25,0.00008885,g/100g,,,,,,,,,0.01318634,g/100g,,,,,0.02112571,g/100g,1.2305177,g/100g,,,,,,,,,,,,,,,,,,,,,0.00096262,g/100g,,,,,,,,,,,,,,,,,0.00024014,g/100g,0.00166378,g/100g,0.00020592,g/100g,0.00007738,g/100g,0.0001156,g/100g,0.00187807,g/100g,0.15596063,g/100g,<LOQ,g/100g,0.80776361,g/100g,0.19876848,g/100g,0.00164739,g/100g,0.20081105,g/100g,0.40506505,g/100g,0.00847402,g/100g,0.01672405,g/100g,0.09468868,g/100g,0.03772062,g/100g,0.01282434,g/100g,0.01986013,g/100g,0.07227638,g/100g,0.35353259,g/100g,0.00092521,g/100g,0.00661158,g/100g,0.00240314,g/100g,0.00217714,g/100g,0.10629467,g/100g,0.77204669,g/100g,,,,,,,0.00138265,g/100g,<LOQ,g/100g,0.01623376,g/100g,,,,,,,4.27,g/100g,1.29507585,g/100g,2.019039,g/100g,0.5842613,g/100g,1.434777,g/100g,0.4072139,#,,,,,,,0.03289911,g/100g,71.72,g/100g,,,,,,,<LOQ,g/100g,,,,,0.00939521,g/100g,0.03289911,g/100g,0.13752266,g/100g,,,,,,,,,,,,,4.586927,g/100g,0.022138,g/100g,<LOQ,g/100g,0.01992251,g/100g,<LOQ,g/100g,0.00780747,g/100g,0.0376903,g/100g,0.10975478,g/100g,,,,,,,,,0.00939521,g/100g,0.87606022,g/100g,<LOQ,g/100g,,,,,,,,,,,,,,,3.356409,g/100g,,,1.667540,#,,,,,,,,
2A6RL,Atlantic Salmon Filet,,Superior Fresh,,2025-07-31,0.00003243,g/100g,0.00639877,mg/100g,3.347,mg/100g,65.4,mcg/100g,20.4,g/100g,0.01012597,g/100g,0.2,mcg/100g,<LOQ,mcg/100g,0.00812293,g/100g,0.7786924,g/100g,10.4559,mg/100g,0.2741,mg/100g,24.7617,mg/100g,0.39817734,mg/100g,38.70211,mcg/100g,3.347,mg/100g,28.959,mg/100g,0.00016466,mg/100g,19.9,mcg/100g,520.3144,mg/100g,0.00071193,g/100g,306.8023,mg/100g,0,mcg rae/100g,0.3760,mg/100g,223.9611,mg/100g,0.22,mcg/100g,0.0261,mg/100g,34.6804,mg/100g,0.0173,mg/100g,0.00024924,g/100g,0.00084392,g/100g,0.00013323,g/100g,0.00004811,g/100g,0.00006589,g/100g,0.00153653,g/100g,0.10315956,g/100g,<LOQ,g/100g,0.51643248,g/100g,0.12475678,g/100g,0.00380768,g/100g,0.12737079,g/100g,0.22428206,g/100g,0.0042154,g/100g,0.00746302,g/100g,0.06068601,g/100g,0.0198201,g/100g,0.00623685,g/100g,0.00960279,g/100g,0.04853252,g/100g,0.23288632,g/100g,0.0012359,g/100g,<LOQ,g/100g,0.00162597,g/100g,0.00116047,g/100g,<LOQ,g/100g,0.36244133,g/100g,18.17883897,mg/100g,<LOQ,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,<LOQ,g/100g,0.01143977,g/100g,<LOQ,mcg/100g,7.867,mcg/100g,<LOD,mcg rae/100g,5.53,g/100g,0.7339896,g/100g,1.1584144,g/100g,0.3291057,g/100g,0.8293086,g/100g,0.3968435,#,2.5,mcg/100g,1.38268438,mg/100g,0.03702005,mg/100g,0.02561197,g/100g,70.21,g/100g,1.145086,g/100g,7.867,mcg/100g,<LOD,mcg/100g,<LOQ,g/100g,5.44711,mg/100g,0.2494611,mg/100g,0.01930261,g/100g,0.03483460,g/100g,0.09588959,g/100g,0.06370180,mg/100g,0.04432978,mg/100g,18.72426491,mg/100g,1.38268438,mg/100g,0,mcg dfe/100g,0,mcg/100g,2.7252336,g/100g,0.0247739,g/100g,0.00922263,g/100g,0.01661159,g/100g,<LOQ,g/100g,<LOQ,g/100g,0.02439282,g/100g,0.08710313,g/100g,1.1216892,g/100g,0.023397,g/100g,68.3,mcg/100g,0.0003463,mg/100g,0.01930261,g/100g,0.5332994,g/100g,<LOQ,g/100g,0,mcg/100g,0.02895449,mg/100g,0.00440945,mg/100g,<LOQ,mg/100g,0.00345174,mg/100g,0.07322973,mg/100g,0.31328032,mg/100g,1.9465412,g/100g,5.44711,mg/100g,1.532375,#,0.271,#,0.047590,#,0,mcg/100g,18.72426491,mg ne/100g
BVNFA,Atlantic Salmon Filet,September 25 - 2,Superior Fresh,,2025-09-25,0.00009506,g/100g,,,,,,,,,0.01888054,g/100g,,,,,0.02995284,g/100g,1.6608543,g/100g,,,,,,,,,,,,,,,,,,,,,0.00145129,g/100g,,,,,,,,,,,,,,,,,0.0003189,g/100g,0.00142477,g/100g,0.00019375,g/100g,0.00009509,g/100g,0.00012262,g/100g,0.00287084,g/100g,0.22106641,g/100g,<LOQ,g/100g,1.07142982,g/100g,0.31064971,g/100g,0.00211482,g/100g,0.27415415,g/100g,0.56737634,g/100g,0.01168671,g/100g,0.02487505,g/100g,0.17868697,g/100g,0.05374062,g/100g,0.02139352,g/100g,0.02859812,g/100g,0.09896441,g/100g,0.45976377,g/100g,0.00208963,g/100g,0.00932055,g/100g,0.00391003,g/100g,0.00251297,g/100g,0.16298465,g/100g,0.98223769,g/100g,,,,,,,0.00154429,g/100g,<LOQ,g/100g,0.03994951,g/100g,,,,,,,7.28,g/100g,1.96683961,g/100g,2.7428521,g/100g,0.8222556,g/100g,1.9205965,g/100g,0.4281251,#,,,,,,,0.0474084,g/100g,70.27,g/100g,,,,,,,<LOQ,g/100g,,,,,0.01876538,g/100g,0.0474084,g/100g,0.2197786,g/100g,,,,,,,,,,,,,6.4367198,g/100g,0.02739048,g/100g,<LOQ,g/100g,0.02798338,g/100g,<LOQ,g/100g,0.0128244,g/100g,0.05235957,g/100g,0.17484449,g/100g,,,,,,,,,0.01876538,g/100g,1.27090966,g/100g,<LOQ,g/100g,,,,,,,,,,,,,,,4.7758655,g/100g,,,1.6800153,#,,,,,,,,
