code,name,external_id,owner__name,collection_date (SAMPLE_COLLECTION.EDA:1149),results_completed_at,Undecylic Acid (C11:0),Undecylic Acid (C11:0) unit,Cystine,Cystine unit,Free Riboflavin,Free Riboflavin unit,Alpha-Tocopherol,Alpha-Tocopherol unit,Arsenic,Arsenic unit,Protein,Protein unit,Pentadecanoic Acid (C15:0),Pentadecanoic Acid (C15:0) unit,Cobalt,Cobalt unit,Cadmium,Cadmium unit,Heptadecanoic Acid (C17:0),Heptadecanoic Acid (C17:0) unit,Saturated Fat (SFA),Saturated Fat (SFA) unit,Calcium,Calcium unit,Iron,Iron unit,Sodium,Sodium unit,Free Niacin,Free Niacin unit,Free Thiamin,Free Thiamin unit,Vitamin E,Vitamin E unit,Cholesterol,Cholesterol unit,Pyridoxine,Pyridoxine unit,Selenium,Selenium unit,Potassium,Potassium unit,Tridecylic Acid (C13:0),Tridecylic Acid (C13:0) unit,Phosphorus,Phosphorus unit,Vitamin A,Vitamin A unit,Zinc,Zinc unit,Sulfur,Sulfur unit,Mercury,Mercury unit,Copper,Copper unit,Magnesium,Magnesium unit,Manganese,Manganese unit,Tricosanoic Acid (C23:0),Tricosanoic Acid (C23:0) unit,Butyric acid (C4:0),Butyric acid (C4:0) unit,Caproic Acid (C6:0),Caproic Acid (C6:0) unit,Caprylic acid (C8:0),Caprylic acid (C8:0) unit,Capric Acid (C10:0),Capric Acid (C10:0) unit,Lauric Acid (C12:0),Lauric Acid (C12:0) unit,Myristic Acid (C14:0),Myristic Acid (C14:0) unit,10-Pentadecenoic Acid (C15:1 cis-10),10-Pentadecenoic Acid (C15:1 cis-10) unit,Palmitic Acid (C16:0),Palmitic Acid (C16:0) unit,Palmitoleic Acid (C16:1 cis-9),Palmitoleic Acid (C16:1 cis-9) unit,Heptadecenoic Acid (C17:1 cis-10),Heptadecenoic Acid (C17:1 cis-10) unit,Stearic Acid (C18:0),Stearic Acid (C18:0) unit,"Linoleic Acid (C18:2 cis-9,12)","Linoleic Acid (C18:2 cis-9,12) unit","Gamma Linolenic Acid (C18:3 cis-6,9,12)","Gamma Linolenic Acid (C18:3 cis-6,9,12) unit",Arachidic Acid (C20:0),Arachidic Acid (C20:0) unit,Gondoic Acid (C20:1 cis-11),Gondoic Acid (C20:1 cis-11) unit,"Icosadienoic Acid (C20:2 cis-11,14)","Icosadienoic Acid (C20:2 cis-11,14) unit","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14)","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14) unit","Icosatrienoic Acid (C20:3 cis-11,14,17)","Icosatrienoic Acid (C20:3 cis-11,14,17) unit","Arachidonic Acid (C20:4 cis-5,8,11,14)","Arachidonic Acid (C20:4 cis-5,8,11,14) unit","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17)","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17) unit",Henicosanoic Acid (C21:0),Henicosanoic Acid (C21:0) unit,Behenic acid (C22:0),Behenic acid (C22:0) unit,"Docosadienoic Acid (C22:2 cis-13,16)","Docosadienoic Acid (C22:2 cis-13,16) unit",Lignoceric Acid (C24:0),Lignoceric Acid (C24:0) unit,Nervonic Acid (C24:1 cis-15),Nervonic Acid (C24:1 cis-15) unit,"Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19)","Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19) unit",Free Niacinamide,Free Niacinamide unit,Myristoleic Acid (C14:1 cis-9),Myristoleic Acid (C14:1 cis-9) unit,"Linoelaidic Acid (C18:2 trans-9,12)","Linoelaidic Acid (C18:2 trans-9,12) unit",Erucic Acid (C22:1 cis-13),Erucic Acid (C22:1 cis-13) unit,Lead,Lead unit,Cholecalciferol (Vitamin D3),Cholecalciferol (Vitamin D3) unit,Retinol,Retinol unit,Total Fats,Total Fats unit,Monounsaturated Fat (MUFA),Monounsaturated Fat (MUFA) unit,Polyunsaturated Fat (PUFA),Polyunsaturated Fat (PUFA) unit,Omega-6,Omega-6 unit,Omega-3,Omega-3 unit,Omega 6:3 Ratio,Omega 6:3 Ratio unit,Nickel,Nickel unit,Free Pantothenic Acid,Free Pantothenic Acid unit,Free Pyridoxal,Free Pyridoxal unit,"Rumenic Acid (C18:2 cis-9, trans-11)","Rumenic Acid (C18:2 cis-9, trans-11) unit",Moisture,Moisture unit,Total Micronutrients,Total Micronutrients unit,Vitamin D,Vitamin D unit,Ergocalciferol (Vitamin D2),Ergocalciferol (Vitamin D2) unit,Palmitelaidic Acid (C16:1 trans-9),Palmitelaidic Acid (C16:1 trans-9) unit,Vitamin B6 (Pyridoxal),Vitamin B6 (Pyridoxal) unit,Trans Fatty Acids (TFA),Trans Fatty Acids (TFA) unit,Conjugated Linoleic Acids,Conjugated Linoleic Acids unit,"Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15)","Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15) unit",Vitamin B1 (Thiamin),Vitamin B1 (Thiamin) unit,Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin) unit,"Niacin, Total","Niacin, Total unit",Vitamin B5 (Pantothenic Acid),Vitamin B5 (Pantothenic Acid) unit,Valine,Valine unit,Alanine,Alanine unit,Arginine,Arginine unit,Aspartic Acid,Aspartic Acid unit,Glutamic Acid,Glutamic Acid unit,Histidine,Histidine unit,Isoleucine,Isoleucine unit,Leucine,Leucine unit,Lysine,Lysine unit,Methionine,Methionine unit,Phenylalanine,Phenylalanine unit,Proline,Proline unit,Threonine,Threonine unit,Tryptophan,Tryptophan unit,Tyrosine,Tyrosine unit,Serine,Serine unit,Glycine,Glycine unit,Total Amino Acids,Total Amino Acids unit,Total Non Essential Amino Acids,Total Non Essential Amino Acids unit,Total Essential Amino Acids,Total Essential Amino Acids unit,Total Fatty Acids,Total Fatty Acids unit,"Stearidonic Acid (C18:4 cis-6,9,12,15)","Stearidonic Acid (C18:4 cis-6,9,12,15) unit","Conjugated Linoleic Acid (C18:2 trans-10, cis-12)","Conjugated Linoleic Acid (C18:2 trans-10, cis-12) unit","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18)","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18) unit","Docosatetraenoic Acid (C22:4 cis-4,10,13,16)","Docosatetraenoic Acid (C22:4 cis-4,10,13,16) unit","Docosatrienoic Acid (C22:3 cis-10,13,16)","Docosatrienoic Acid (C22:3 cis-10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16)","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19)","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19) unit",Total Minerals,Total Minerals unit,Total Vitamins,Total Vitamins unit,Total Heavy Metals,Total Heavy Metals unit,Pyridoxamine,Pyridoxamine unit,"C18:1, trans total","C18:1, trans total unit","C18:1, cis total","C18:1, cis total unit","C20:1, trans-11","C20:1, trans-11 unit",Thiamin Monophosphate,Thiamin Monophosphate unit,Thiamin Diphosphate,Thiamin Diphosphate unit,HMP Thiamin Derivative,HMP Thiamin Derivative unit,Flavin Mononucleotide (FMN),Flavin Mononucleotide (FMN) unit,Flavin Adenine Dinucleotide (FAD),Flavin Adenine Dinucleotide (FAD) unit,Pyridoxal Phosphate,Pyridoxal Phosphate unit,Unsaturated Fat,Unsaturated Fat unit,4-pyridoxic Acid,4-pyridoxic Acid unit,PUFA:SFA Ratio,PUFA:SFA Ratio unit,Fat:Protein Ratio,Fat:Protein Ratio unit,Sodium:Potassium Ratio,Sodium:Potassium Ratio unit,"Vitamin B3 (Niacin, NE)","Vitamin B3 (Niacin, NE) unit",Total Conditionally Essential Amino Acids,Total Conditionally Essential Amino Acids unit
QY119,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.00005833,g/100g,,,0.01024751,mg/100g,4.20101,mg/100g,96.0,mcg/100g,22.4,g/100g,0.02747525,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.03974228,g/100g,2.5135180,g/100g,19.0642,mg/100g,0.3035,mg/100g,55.4598,mg/100g,0.40688836,mg/100g,104.94498,mcg/100g,4.20101,mg/100g,96.08887,mg/100g,0.00123567,mg/100g,15.2,mcg/100g,466.8215,mg/100g,0.00142348,g/100g,241.9364,mg/100g,3.72,mcg rae/100g,0.7810,mg/100g,196.0234,mg/100g,<LOQ,mcg/100g,0.0171,mg/100g,31.6953,mg/100g,0.0092,mg/100g,0.00502537,g/100g,0.00181763,g/100g,0.00021975,g/100g,0.00006211,g/100g,0.00049928,g/100g,0.00424192,g/100g,0.28081265,g/100g,0.00040558,g/100g,1.6905063,g/100g,0.56392423,g/100g,0.00838038,g/100g,0.38670206,g/100g,1.34267653,g/100g,0.02392287,g/100g,0.03833229,g/100g,0.20889278,g/100g,0.08423884,g/100g,0.02713539,g/100g,0.04371141,g/100g,0.06155442,g/100g,0.20418029,g/100g,0.00664968,g/100g,0.0201467,g/100g,0.01879958,g/100g,0.00980294,g/100g,0.06465374,g/100g,0.53832011,g/100g,4.78971015,mg/100g,0.00654676,g/100g,0.00795395,g/100g,0.06755865,g/100g,<LOQ,mcg/100g,15.81,mcg/100g,3.72,mcg rae/100g,11.7,g/100g,6.69355566,g/100g,3.0862435,g/100g,1.60437487,g/100g,1.4818686,g/100g,1.0880376,#,<LOQ,mcg/100g,0.34581004,mg/100g,0.01131276,mg/100g,<LOQ,g/100g,66.11,g/100g,1.0220173,g/100g,15.81,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.19852823,mg/100g,0.06107720,g/100g,0.00941158,g/100g,0.55062391,g/100g,0.11082676,mg/100g,0.09659323,mg/100g,5.23539516,mg/100g,0.34581004,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3638060,g/100g,0.0341617,g/100g,0.00941158,g/100g,0.02255498,g/100g,<LOQ,g/100g,0.00913719,g/100g,0.03691005,g/100g,0.08831623,g/100g,1.0121266,g/100g,0.00989069,g/100g,96.3,mcg/100g,0.00288614,mg/100g,0.05312325,g/100g,5.77319354,g/100g,<LOQ,g/100g,0.00765458,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00621589,mg/100g,0.16952509,mg/100g,0.27069558,mg/100g,9.8502879,g/100g,0.0013463,mg/100g,1.2347670,#,0.522,#,0.118803,#,,,,
K23V1,Sea Bream,Amino Acid Composite,Seatopia,,2025-11-06,,,0.23,g/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,g/100g,1.37,g/100g,1.41,g/100g,2.14,g/100g,3.1,g/100g,0.53,g/100g,0.98,g/100g,1.67,g/100g,1.98,g/100g,0.69,g/100g,0.86,g/100g,0.98,g/100g,0.98,g/100g,0.25,g/100g,0.69,g/100g,0.86,g/100g,1.48,g/100g,21.3,g/100g,7.5,g/100g,9.02,g/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,mg ne/100g,4.79,g/100g
VBTTQ,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.0000702,g/100g,,,0.02113114,mg/100g,4.07721,mg/100g,120.2,mcg/100g,21,g/100g,0.03329029,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.05030265,g/100g,4.0462778,g/100g,56.0655,mg/100g,0.4236,mg/100g,48.8742,mg/100g,0.45055047,mg/100g,148.70295,mcg/100g,4.07721,mg/100g,117.08832,mg/100g,0.00167838,mg/100g,14.0,mcg/100g,469.3228,mg/100g,0.00169353,g/100g,250.9421,mg/100g,2.11,mcg rae/100g,0.6954,mg/100g,178.3581,mg/100g,<LOQ,mcg/100g,0.0182,mg/100g,32.8102,mg/100g,0.0196,mg/100g,0.00924744,g/100g,0.00171472,g/100g,0.00022019,g/100g,0.00006803,g/100g,0.00051148,g/100g,0.0066556,g/100g,0.36657906,g/100g,0.00063408,g/100g,2.87270757,g/100g,0.83346069,g/100g,0.01084757,g/100g,0.58135738,g/100g,1.58371254,g/100g,0.02571624,g/100g,0.05719315,g/100g,0.29628687,g/100g,0.11947623,g/100g,0.03613209,g/100g,0.05752058,g/100g,0.08032497,g/100g,0.26723715,g/100g,0.00857709,g/100g,0.03537477,g/100g,0.02873116,g/100g,0.02071468,g/100g,0.0828082,g/100g,0.63709733,g/100g,4.41826994,mg/100g,0.01124515,g/100g,0.01359814,g/100g,0.08767779,g/100g,<LOQ,mcg/100g,15.55,mcg/100g,2.11,mcg rae/100g,16.45,g/100g,9.9665416,g/100g,3.8938573,g/100g,1.93781978,g/100g,1.9560375,g/100g,0.99763830,#,<LOQ,mcg/100g,0.46220345,mg/100g,0.0132882,mg/100g,<LOQ,g/100g,61.37,g/100g,1.0471544,g/100g,15.55,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.2720667,mg/100g,0.07780389,g/100g,0.01166081,g/100g,0.8200289,g/100g,0.15666225,mg/100g,0.12779620,mg/100g,4.90460840,mg/100g,0.46220345,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9961414,g/100g,0.04635479,g/100g,0.01166081,g/100g,0.02695196,g/100g,<LOQ,g/100g,0.01232501,g/100g,0.05140154,g/100g,0.10084679,g/100g,1.0375437,g/100g,0.00961069,g/100g,120.5,mcg/100g,0.00306553,mg/100g,0.06420575,g/100g,8.64358122,g/100g,<LOQ,g/100g,0.01035828,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00491489,mg/100g,0.21417605,mg/100g,0.37556955,mg/100g,13.9498636,g/100g,0.00183623,mg/100g,0.96857319,#,0.78,#,0.104138,#,,,,
LLZKQ,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.00006463,g/100g,,,0.01996283,mg/100g,3.69458,mg/100g,315.2,mcg/100g,22.1,g/100g,0.02494752,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.03812094,g/100g,2.7101825,g/100g,12.5126,mg/100g,0.5598,mg/100g,59.0130,mg/100g,0.48952522,mg/100g,157.03714,mcg/100g,3.69458,mg/100g,112.12051,mg/100g,0.00095637,mg/100g,23.5,mcg/100g,485.6677,mg/100g,0.00151204,g/100g,255.2335,mg/100g,1.45,mcg rae/100g,1.0129,mg/100g,215.5212,mg/100g,<LOQ,mcg/100g,0.0221,mg/100g,33.2306,mg/100g,0.0120,mg/100g,0.00646759,g/100g,0.0014234,g/100g,0.00021054,g/100g,0.00007657,g/100g,0.00048738,g/100g,0.00356879,g/100g,0.27897521,g/100g,0.00037301,g/100g,1.81086696,g/100g,0.6468284,g/100g,0.00928057,g/100g,0.44619846,g/100g,1.36622294,g/100g,0.02198725,g/100g,0.04443617,g/100g,0.22220264,g/100g,0.07278383,g/100g,0.02462362,g/100g,0.03424989,g/100g,0.06710033,g/100g,0.21607397,g/100g,0.00762124,g/100g,0.02720284,g/100g,0.01807793,g/100g,0.01800222,g/100g,0.07525608,g/100g,0.49398562,g/100g,4.27754166,mg/100g,0.00895399,g/100g,0.01254655,g/100g,0.07646452,g/100g,<LOQ,mcg/100g,11.78,mcg/100g,1.45,mcg rae/100g,12.35,g/100g,7.5111546,g/100g,3.0850520,g/100g,1.61907885,g/100g,1.4659732,g/100g,1.1129981,#,<LOQ,mcg/100g,0.49771328,mg/100g,0.01380122,mg/100g,<LOQ,g/100g,64.91,g/100g,1.0719732,g/100g,11.78,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.2461889,mg/100g,0.07065510,g/100g,0.00799545,g/100g,0.58732555,g/100g,0.16450046,mg/100g,0.08401088,mg/100g,4.80171497,mg/100g,0.49771328,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3850397,g/100g,0.03341527,g/100g,0.00799545,g/100g,0.02073198,g/100g,<LOQ,g/100g,0.00996382,g/100g,0.03831913,g/100g,0.0801909,g/100g,1.0628089,g/100g,0.00916435,g/100g,315.5,mcg/100g,0.00301567,mg/100g,0.05810855,g/100g,6.47179542,g/100g,<LOQ,g/100g,0.00971281,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00673478,mg/100g,0.12209116,mg/100g,0.3376867,mg/100g,10.6748572,g/100g,0.00326405,mg/100g,1.1458985,#,0.559,#,0.121509,#,,,,
E1JBA,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.00004691,g/100g,,,0.01443724,mg/100g,4.09796,mg/100g,100.2,mcg/100g,20.7,g/100g,0.01939957,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.02987681,g/100g,1.94292776,g/100g,16.7235,mg/100g,0.3175,mg/100g,52.9347,mg/100g,0.41831963,mg/100g,109.9107,mcg/100g,4.09796,mg/100g,99.29714,mg/100g,0.00135256,mg/100g,15.5,mcg/100g,452.8468,mg/100g,0.00103615,g/100g,232.3278,mg/100g,3.38,mcg rae/100g,0.7708,mg/100g,194.5391,mg/100g,<LOQ,mcg/100g,0.0189,mg/100g,30.8370,mg/100g,0.0081,mg/100g,0.00386447,g/100g,0.00175088,g/100g,0.00020663,g/100g,0.00005987,g/100g,0.00043499,g/100g,0.00297579,g/100g,0.20011596,g/100g,0.00030111,g/100g,1.30336141,g/100g,0.41670939,g/100g,0.00596911,g/100g,0.32284227,g/100g,1.0665171,g/100g,0.01662849,g/100g,0.02728344,g/100g,0.15903325,g/100g,0.06315872,g/100g,0.01928124,g/100g,0.03194546,g/100g,0.04753565,g/100g,0.15573996,g/100g,0.00510347,g/100g,0.01607376,g/100g,0.01510471,g/100g,0.00849538,g/100g,0.05368591,g/100g,0.44032491,g/100g,4.64834596,mg/100g,0.00494265,g/100g,0.00736861,g/100g,0.05459801,g/100g,<LOQ,mcg/100g,15.36,mcg/100g,3.38,mcg rae/100g,10.46,g/100g,4.93991290,g/100g,2.4142056,g/100g,1.2604509,g/100g,1.15375466,g/100g,1.0988641,#,<LOQ,mcg/100g,0.35898008,mg/100g,0.01124049,mg/100g,<LOQ,g/100g,68.15,g/100g,0.9910190,g/100g,15.36,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.21945175,mg/100g,0.04652930,g/100g,0.00661176,g/100g,0.41757142,g/100g,0.1150224,mg/100g,0.09827648,mg/100g,5.10431719,mg/100g,0.35898008,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3501873,g/100g,0.02306393,g/100g,0.00661176,g/100g,0.01583969,g/100g,<LOQ,g/100g,0.00224548,g/100g,0.02997952,g/100g,0.06926929,g/100g,0.9813397,g/100g,0.00967929,g/100g,100.5,mcg/100g,0.00347856,mg/100g,0.03916069,g/100g,4.24467347,g/100g,<LOQ,g/100g,0.00665236,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00549927,mg/100g,0.16552701,mg/100g,0.30069028,mg/100g,7.4072595,g/100g,0.00152841,mg/100g,1.2497562,#,0.505,#,0.116893,#,,,,
T5ZA9,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.00006522,g/100g,,,0.01398714,mg/100g,3.66806,mg/100g,127.7,mcg/100g,20,g/100g,0.02591431,g/100g,0.4,mcg/100g,<LOQ,mcg/100g,0.03845291,g/100g,2.86666046,g/100g,30.7274,mg/100g,0.3673,mg/100g,57.5480,mg/100g,0.59954233,mg/100g,114.09359,mcg/100g,3.66806,mg/100g,97.35705,mg/100g,0.00120729,mg/100g,15.4,mcg/100g,463.2639,mg/100g,0.00143349,g/100g,257.0795,mg/100g,2.67,mcg rae/100g,0.8125,mg/100g,200.8903,mg/100g,<LOQ,mcg/100g,0.0194,mg/100g,33.4052,mg/100g,0.0121,mg/100g,0.00458084,g/100g,0.00128055,g/100g,0.00021609,g/100g,0.00006199,g/100g,0.00049642,g/100g,0.00357987,g/100g,0.28344764,g/100g,0.00060002,g/100g,1.98047374,g/100g,0.68833058,g/100g,0.00883849,g/100g,0.45323765,g/100g,1.30527082,g/100g,0.02736856,g/100g,0.03497234,g/100g,0.20405737,g/100g,0.07889715,g/100g,0.03137689,g/100g,0.04208222,g/100g,0.06361724,g/100g,0.2288966,g/100g,0.00597154,g/100g,0.02116777,g/100g,0.0195149,g/100g,0.01130809,g/100g,0.06330174,g/100g,0.57262686,g/100g,5.17585141,mg/100g,0.0085356,g/100g,0.00798329,g/100g,0.06476649,g/100g,<LOQ,mcg/100g,9.44,mcg/100g,2.67,mcg rae/100g,14.24,g/100g,7.9821265,g/100g,3.2134889,g/100g,1.5764100,g/100g,1.6370789,g/100g,0.96781734,#,<LOQ,mcg/100g,0.36581669,mg/100g,0.01555634,mg/100g,<LOQ,g/100g,63.67,g/100g,1.0541072,g/100g,9.44,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.29963988,mg/100g,0.06209903,g/100g,0.01076664,g/100g,0.64168618,g/100g,0.12160021,mg/100g,0.07308489,mg/100g,5.81731814,mg/100g,0.36581669,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1351415,g/100g,0.03713038,g/100g,0.01076664,g/100g,0.02377436,g/100g,<LOQ,g/100g,0.00956125,g/100g,0.04080322,g/100g,0.09088227,g/100g,1.0441410,g/100g,0.00996622,g/100g,128.1,mcg/100g,0.00417315,mg/100g,0.05411574,g/100g,6.94369619,g/100g,<LOQ,g/100g,0.00976916,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00352838,mg/100g,0.11727802,mg/100g,0.41203604,mg/100g,11.2684810,g/100g,0.00157226,mg/100g,1.1275276,#,0.71,#,0.124223,#,,,,
CAZIS,Sea Bream,Sea Bream Fillet,Seatopia,,2025-11-03,0.00003561,g/100g,,,0.01288239,mg/100g,2.71780,mg/100g,117.0,mcg/100g,19.9,g/100g,0.01446503,g/100g,0.5,mcg/100g,<LOQ,mcg/100g,0.03028865,g/100g,1.946245,g/100g,28.6913,mg/100g,0.3986,mg/100g,68.5618,mg/100g,0.38364464,mg/100g,172.76277,mcg/100g,2.71780,mg/100g,94.60336,mg/100g,0.00153567,mg/100g,16.8,mcg/100g,543.6678,mg/100g,0.00069153,g/100g,252.7697,mg/100g,1.54,mcg rae/100g,0.7465,mg/100g,205.4791,mg/100g,<LOQ,mcg/100g,0.0197,mg/100g,34.2283,mg/100g,0.0118,mg/100g,0.00513166,g/100g,0.00225284,g/100g,0.00028756,g/100g,0.00007174,g/100g,0.00058159,g/100g,0.00241909,g/100g,0.15068115,g/100g,0.00042164,g/100g,1.22881401,g/100g,0.28751692,g/100g,0.00469665,g/100g,0.43589963,g/100g,1.06959074,g/100g,0.01187779,g/100g,0.03267265,g/100g,0.17053481,g/100g,0.05475335,g/100g,0.01252971,g/100g,0.0248401,g/100g,0.03279286,g/100g,0.10252005,g/100g,0.005796,g/100g,0.0216089,g/100g,0.01138583,g/100g,0.01454743,g/100g,0.06651758,g/100g,0.33030762,g/100g,4.39690382,mg/100g,0.00337354,g/100g,<LOQ,g/100g,0.06874503,g/100g,<LOQ,mcg/100g,11.65,mcg/100g,1.54,mcg rae/100g,8.23,g/100g,4.32685983,g/100g,2.1644374,g/100g,1.2233009,g/100g,0.9411365,g/100g,1.299812,#,<LOQ,mcg/100g,0.45445648,mg/100g,0.01359915,mg/100g,<LOQ,g/100g,69.84,g/100g,1.1427582,g/100g,11.65,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.29588445,mg/100g,0,g/100g,0.00432239,g/100g,0.39868058,g/100g,0.18181416,mg/100g,0.0956237,mg/100g,4.81616338,mg/100g,0.45445648,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.441865,g/100g,0.01472325,g/100g,0.00432239,g/100g,0.01027616,g/100g,<LOQ,g/100g,0.00557912,g/100g,0.0247915,g/100g,0.0597887,g/100g,1.1345914,g/100g,0.00816677,g/100g,117.5,mcg/100g,0.00330588,mg/100g,<LOQ,g/100g,3.72505366,g/100g,<LOQ,g/100g,0.01177953,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00409499,mg/100g,0.1656527,mg/100g,0.41017251,mg/100g,6.4956196,g/100g,0.00228824,mg/100g,1.114330,#,0.414,#,0.126110,#,,,,
