code,name,external_id,owner__name,collection_date (SAMPLE_COLLECTION.EDA:1149),results_completed_at,Undecylic Acid (C11:0),Undecylic Acid (C11:0) unit,Cystine,Cystine unit,Free Riboflavin,Free Riboflavin unit,Alpha-Tocopherol,Alpha-Tocopherol unit,Arsenic,Arsenic unit,Protein,Protein unit,Pentadecanoic Acid (C15:0),Pentadecanoic Acid (C15:0) unit,Cobalt,Cobalt unit,Cadmium,Cadmium unit,Heptadecanoic Acid (C17:0),Heptadecanoic Acid (C17:0) unit,Saturated Fat (SFA),Saturated Fat (SFA) unit,Calcium,Calcium unit,Iron,Iron unit,Sodium,Sodium unit,Free Niacin,Free Niacin unit,Free Thiamin,Free Thiamin unit,Vitamin E,Vitamin E unit,Cholesterol,Cholesterol unit,Pyridoxine,Pyridoxine unit,Selenium,Selenium unit,Potassium,Potassium unit,Tridecylic Acid (C13:0),Tridecylic Acid (C13:0) unit,Phosphorus,Phosphorus unit,Vitamin A,Vitamin A unit,Zinc,Zinc unit,Sulfur,Sulfur unit,Mercury,Mercury unit,Copper,Copper unit,Magnesium,Magnesium unit,Manganese,Manganese unit,Tricosanoic Acid (C23:0),Tricosanoic Acid (C23:0) unit,Butyric acid (C4:0),Butyric acid (C4:0) unit,Caproic Acid (C6:0),Caproic Acid (C6:0) unit,Caprylic acid (C8:0),Caprylic acid (C8:0) unit,Capric Acid (C10:0),Capric Acid (C10:0) unit,Lauric Acid (C12:0),Lauric Acid (C12:0) unit,Myristic Acid (C14:0),Myristic Acid (C14:0) unit,10-Pentadecenoic Acid (C15:1 cis-10),10-Pentadecenoic Acid (C15:1 cis-10) unit,Palmitic Acid (C16:0),Palmitic Acid (C16:0) unit,Palmitoleic Acid (C16:1 cis-9),Palmitoleic Acid (C16:1 cis-9) unit,Heptadecenoic Acid (C17:1 cis-10),Heptadecenoic Acid (C17:1 cis-10) unit,Stearic Acid (C18:0),Stearic Acid (C18:0) unit,"Linoleic Acid (C18:2 cis-9,12)","Linoleic Acid (C18:2 cis-9,12) unit","Gamma Linolenic Acid (C18:3 cis-6,9,12)","Gamma Linolenic Acid (C18:3 cis-6,9,12) unit",Arachidic Acid (C20:0),Arachidic Acid (C20:0) unit,Gondoic Acid (C20:1 cis-11),Gondoic Acid (C20:1 cis-11) unit,"Icosadienoic Acid (C20:2 cis-11,14)","Icosadienoic Acid (C20:2 cis-11,14) unit","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14)","Dihomo-Gamma Linolenic Acid (C20:3 cis-8,11,14) unit","Icosatrienoic Acid (C20:3 cis-11,14,17)","Icosatrienoic Acid (C20:3 cis-11,14,17) unit","Arachidonic Acid (C20:4 cis-5,8,11,14)","Arachidonic Acid (C20:4 cis-5,8,11,14) unit","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17)","Eicosapentaenoic acid (EPA) (C20:5 cis-5,8,11,14,17) unit",Henicosanoic Acid (C21:0),Henicosanoic Acid (C21:0) unit,Behenic acid (C22:0),Behenic acid (C22:0) unit,"Docosadienoic Acid (C22:2 cis-13,16)","Docosadienoic Acid (C22:2 cis-13,16) unit",Lignoceric Acid (C24:0),Lignoceric Acid (C24:0) unit,Nervonic Acid (C24:1 cis-15),Nervonic Acid (C24:1 cis-15) unit,"Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19)","Docosahexaenoic Acid (DHA) (C22:6 cis-4,7,10,13,16,19) unit",Free Niacinamide,Free Niacinamide unit,Myristoleic Acid (C14:1 cis-9),Myristoleic Acid (C14:1 cis-9) unit,"Linoelaidic Acid (C18:2 trans-9,12)","Linoelaidic Acid (C18:2 trans-9,12) unit",Erucic Acid (C22:1 cis-13),Erucic Acid (C22:1 cis-13) unit,Lead,Lead unit,Cholecalciferol (Vitamin D3),Cholecalciferol (Vitamin D3) unit,Retinol,Retinol unit,Total Fats,Total Fats unit,Monounsaturated Fat (MUFA),Monounsaturated Fat (MUFA) unit,Polyunsaturated Fat (PUFA),Polyunsaturated Fat (PUFA) unit,Omega-6,Omega-6 unit,Omega-3,Omega-3 unit,Omega 6:3 Ratio,Omega 6:3 Ratio unit,Nickel,Nickel unit,Free Pantothenic Acid,Free Pantothenic Acid unit,Free Pyridoxal,Free Pyridoxal unit,"Rumenic Acid (C18:2 cis-9, trans-11)","Rumenic Acid (C18:2 cis-9, trans-11) unit",Moisture,Moisture unit,Total Micronutrients,Total Micronutrients unit,Vitamin D,Vitamin D unit,Ergocalciferol (Vitamin D2),Ergocalciferol (Vitamin D2) unit,Palmitelaidic Acid (C16:1 trans-9),Palmitelaidic Acid (C16:1 trans-9) unit,Vitamin B6 (Pyridoxal),Vitamin B6 (Pyridoxal) unit,Trans Fatty Acids (TFA),Trans Fatty Acids (TFA) unit,Conjugated Linoleic Acids,Conjugated Linoleic Acids unit,"Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15)","Alpha Linolenic Acid (ALA) (C18:3 cis-9,12,15) unit",Vitamin B1 (Thiamin),Vitamin B1 (Thiamin) unit,Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin) unit,"Niacin, Total","Niacin, Total unit",Vitamin B5 (Pantothenic Acid),Vitamin B5 (Pantothenic Acid) unit,Valine,Valine unit,Alanine,Alanine unit,Arginine,Arginine unit,Aspartic Acid,Aspartic Acid unit,Glutamic Acid,Glutamic Acid unit,Histidine,Histidine unit,Isoleucine,Isoleucine unit,Leucine,Leucine unit,Lysine,Lysine unit,Methionine,Methionine unit,Phenylalanine,Phenylalanine unit,Proline,Proline unit,Threonine,Threonine unit,Tryptophan,Tryptophan unit,Tyrosine,Tyrosine unit,Serine,Serine unit,Glycine,Glycine unit,Total Amino Acids,Total Amino Acids unit,Total Non Essential Amino Acids,Total Non Essential Amino Acids unit,Total Essential Amino Acids,Total Essential Amino Acids unit,Total Fatty Acids,Total Fatty Acids unit,"Stearidonic Acid (C18:4 cis-6,9,12,15)","Stearidonic Acid (C18:4 cis-6,9,12,15) unit","Conjugated Linoleic Acid (C18:2 trans-10, cis-12)","Conjugated Linoleic Acid (C18:2 trans-10, cis-12) unit","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18)","Heneicosapentaenoic Acid (C21:5 cis-6,9,12,15,18) unit","Docosatetraenoic Acid (C22:4 cis-4,10,13,16)","Docosatetraenoic Acid (C22:4 cis-4,10,13,16) unit","Docosatrienoic Acid (C22:3 cis-10,13,16)","Docosatrienoic Acid (C22:3 cis-10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16)","Docosapentaenoic Acid (C22:5 cis-4,7,10,13,16) unit","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19)","Docosapentaenoic Acid (C22:5 cis-7,10,13,16,19) unit",Total Minerals,Total Minerals unit,Total Vitamins,Total Vitamins unit,Total Heavy Metals,Total Heavy Metals unit,Pyridoxamine,Pyridoxamine unit,"C18:1, trans total","C18:1, trans total unit","C18:1, cis total","C18:1, cis total unit","C20:1, trans-11","C20:1, trans-11 unit",Thiamin Monophosphate,Thiamin Monophosphate unit,Thiamin Diphosphate,Thiamin Diphosphate unit,HMP Thiamin Derivative,HMP Thiamin Derivative unit,Flavin Mononucleotide (FMN),Flavin Mononucleotide (FMN) unit,Flavin Adenine Dinucleotide (FAD),Flavin Adenine Dinucleotide (FAD) unit,Pyridoxal Phosphate,Pyridoxal Phosphate unit,Unsaturated Fat,Unsaturated Fat unit,4-pyridoxic Acid,4-pyridoxic Acid unit,PUFA:SFA Ratio,PUFA:SFA Ratio unit,Fat:Protein Ratio,Fat:Protein Ratio unit,Sodium:Potassium Ratio,Sodium:Potassium Ratio unit,"Vitamin B3 (Niacin, NE)","Vitamin B3 (Niacin, NE) unit",Total Conditionally Essential Amino Acids,Total Conditionally Essential Amino Acids unit
M94S9,Steelhead Trout,SH Loin Amino Acid Composite,Seatopia,,2025-11-06,,,0.23,g/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,g/100g,1.26,g/100g,1.28,g/100g,2.16,g/100g,2.94,g/100g,0.62,g/100g,1.02,g/100g,1.7,g/100g,2.3,g/100g,0.66,g/100g,0.78,g/100g,0.78,g/100g,1,g/100g,0.27,g/100g,0.73,g/100g,0.81,g/100g,1.01,g/100g,20.7,g/100g,7.17,g/100g,9.5,g/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,mg ne/100g,4.03,g/100g
CR3YP,Steelhead Trout,Steelhead Loin,Seatopia,,2025-11-03,0.00013291,g/100g,,,0.0070966,mg/100g,7.56513,mg/100g,92.2,mcg/100g,20.2,g/100g,0.01691405,g/100g,0.9,mcg/100g,<LOQ,mcg/100g,0.03495752,g/100g,3.4118403,g/100g,121.9678,mg/100g,0.6429,mg/100g,32.8610,mg/100g,0.30903732,mg/100g,191.94438,mcg/100g,7.56513,mg/100g,63.07634,mg/100g,0.00093441,mg/100g,19.1,mcg/100g,419.3231,mg/100g,0.00134208,g/100g,262.4584,mg/100g,4.27,mcg rae/100g,0.5438,mg/100g,180.2403,mg/100g,<LOQ,mcg/100g,0.0296,mg/100g,33.5920,mg/100g,0.1077,mg/100g,0.00467556,g/100g,0.00284264,g/100g,0.00030964,g/100g,0.0001042,g/100g,0.00102382,g/100g,0.00503752,g/100g,0.18705132,g/100g,0.00064417,g/100g,2.37731622,g/100g,0.41335743,g/100g,0.00470908,g/100g,0.70756672,g/100g,2.15695946,g/100g,0.05736163,g/100g,0.03125915,g/100g,0.16050522,g/100g,0.15457264,g/100g,0.09327053,g/100g,0.05590723,g/100g,0.07851431,g/100g,0.25936544,g/100g,0.00500186,g/100g,0.02476725,g/100g,0.01743016,g/100g,0.0115378,g/100g,0.02652816,g/100g,0.60718423,g/100g,5.22691691,mg/100g,0.00247142,g/100g,<LOQ,g/100g,0.02709817,g/100g,<LOQ,mcg/100g,13.09,mcg/100g,4.27,mcg rae/100g,14.63,g/100g,6.54650571,g/100g,5.10093772,g/100g,2.59089829,g/100g,2.51003943,g/100g,1.03221418,#,<LOQ,mcg/100g,1.46105667,mg/100g,0.02000493,mg/100g,<LOQ,g/100g,63.91,g/100g,1.0665852,g/100g,13.09,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.25605520,mg/100g,0,g/100g,0.0218852,g/100g,1.41421889,g/100g,0.26040584,mg/100g,0.065526,mg/100g,5.57829226,mg/100g,1.46105667,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0811689,g/100g,0.09099573,g/100g,0.0218852,g/100g,0.02194032,g/100g,<LOQ,g/100g,0.00611492,g/100g,0.02667464,g/100g,0.06042759,g/100g,1.0517857,g/100g,0.01479948,g/100g,93.1,mcg/100g,0.00192488,mg/100g,<LOQ,g/100g,5.91119206,g/100g,<LOQ,g/100g,0.08909612,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0,mg/100g,0.121957,mg/100g,0.34473549,mg/100g,11.6693286,g/100g,0.01033004,mg/100g,1.5014838,#,0.724,#,0.078367,#,,,,
YV55W,Steelhead Trout,Steelhead Loin,Seatopia,,2025-11-03,0.00010842,g/100g,,,0.00833475,mg/100g,5.96430,mg/100g,7.7,mcg/100g,22.9,g/100g,0.01223532,g/100g,0.4,mcg/100g,<LOQ,mcg/100g,0.02598036,g/100g,2.3741223,g/100g,6.5086,mg/100g,0.2062,mg/100g,25.6771,mg/100g,0.35720986,mg/100g,82.39972,mcg/100g,5.96430,mg/100g,52.65984,mg/100g,0.00113227,mg/100g,18.8,mcg/100g,516.7346,mg/100g,0.00096324,g/100g,246.9933,mg/100g,3.68,mcg rae/100g,0.3342,mg/100g,175.0606,mg/100g,<LOQ,mcg/100g,0.0227,mg/100g,34.5839,mg/100g,0.0096,mg/100g,0.00372517,g/100g,0.00211459,g/100g,0.00026119,g/100g,0.00009298,g/100g,0.00079631,g/100g,0.00361406,g/100g,0.14224002,g/100g,0.00055665,g/100g,1.58981479,g/100g,0.29288655,g/100g,0.00364963,g/100g,0.52899259,g/100g,1.62522029,g/100g,0.04578341,g/100g,0.02708007,g/100g,0.13370846,g/100g,0.11844534,g/100g,0.06703799,g/100g,0.03818412,g/100g,0.06087542,g/100g,0.21329934,g/100g,0.00390834,g/100g,0.0217254,g/100g,0.01102306,g/100g,0.01046941,g/100g,0.0250431,g/100g,0.47843886,g/100g,5.54366894,mg/100g,0.00160839,g/100g,<LOQ,g/100g,0.02848243,g/100g,<LOQ,mcg/100g,4.37,mcg/100g,3.68,mcg rae/100g,12.77,g/100g,4.7697799,g/100g,3.82967491,g/100g,1.95669044,g/100g,1.87298447,g/100g,1.04469122,#,<LOQ,mcg/100g,1.35790022,mg/100g,0.02409302,mg/100g,<LOQ,g/100g,64.95,g/100g,1.0194967,g/100g,4.37,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.31263051,mg/100g,0,g/100g,0.01640948,g/100g,1.00935664,g/100g,0.14155526,mg/100g,0.09670128,mg/100g,5.94578252,mg/100g,1.35790022,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9899865,g/100g,0.06922678,g/100g,0.01640948,g/100g,0.01764796,g/100g,<LOQ,g/100g,0.00482559,g/100g,0.02347934,g/100g,0.04683077,g/100g,1.0061496,g/100g,0.01334709,g/100g,8.1,mcg/100g,0.00238549,mg/100g,<LOQ,g/100g,4.28384465,g/100g,<LOQ,g/100g,0.07698535,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00497865,mg/100g,0.17587276,mg/100g,0.42135611,mg/100g,8.6158642,g/100g,0.01993604,mg/100g,1.6200027,#,0.558,#,0.049691,#,,,,
VH3MB,Steelhead Trout,Steelhead Loin,Seatopia,,2025-11-03,0.00011818,g/100g,,,0.00793708,mg/100g,7.98422,mg/100g,10.5,mcg/100g,19.7,g/100g,0.01277718,g/100g,0.3,mcg/100g,<LOQ,mcg/100g,0.02744193,g/100g,2.5315421,g/100g,7.4896,mg/100g,0.2198,mg/100g,24.0646,mg/100g,0.36453042,mg/100g,42.57642,mcg/100g,7.98422,mg/100g,54.67547,mg/100g,0.00094676,mg/100g,20.9,mcg/100g,471.9545,mg/100g,0.00104214,g/100g,229.5630,mg/100g,11.53,mcg rae/100g,0.2901,mg/100g,171.7017,mg/100g,<LOQ,mcg/100g,0.0228,mg/100g,30.2128,mg/100g,0.0080,mg/100g,0.00334574,g/100g,0.00216021,g/100g,0.00024582,g/100g,0.00008802,g/100g,0.0009021,g/100g,0.00415483,g/100g,0.14466142,g/100g,0.00045791,g/100g,1.74620907,g/100g,0.28074623,g/100g,0.00355585,g/100g,0.52807196,g/100g,1.66204001,g/100g,0.05259622,g/100g,0.02581914,g/100g,0.1199395,g/100g,0.09999948,g/100g,0.07022366,g/100g,0.03789358,g/100g,0.0532425,g/100g,0.22161026,g/100g,0.0035172,g/100g,0.02144681,g/100g,0.00741826,g/100g,0.00954038,g/100g,0.02023827,g/100g,0.47783183,g/100g,6.55880348,mg/100g,0.00165036,g/100g,<LOQ,g/100g,0.02306789,g/100g,<LOQ,mcg/100g,6.47,mcg/100g,11.53,mcg rae/100g,16.16,g/100g,4.6124154,g/100g,3.9451636,g/100g,1.9724103,g/100g,1.97275328,g/100g,0.99982615,#,<LOQ,mcg/100g,1.64363044,mg/100g,0.01955998,mg/100g,<LOQ,g/100g,63.04,g/100g,0.9521880,g/100g,6.47,mcg/100g,<LOQ,mcg/100g,<LOQ,g/100g,0.28085118,mg/100g,0,g/100g,0.01630039,g/100g,1.09483191,g/100g,0.07499903,mg/100g,0.09601458,mg/100g,6.97646021,mg/100g,1.64363044,mg/100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1054216,g/100g,0.08000506,g/100g,0.01630039,g/100g,0.01598825,g/100g,<LOQ,g/100g,0.00379899,g/100g,0.0230912,g/100g,0.04459239,g/100g,0.9355478,g/100g,0.01664020,g/100g,10.8,mcg/100g,0.00222541,mg/100g,<LOQ,g/100g,4.16275943,g/100g,<LOQ,g/100g,0.04219497,mg/100g,<LOQ,mg/100g,<LOQ,mg/100g,0.00513937,mg/100g,0.17499282,mg/100g,0.38158692,mg/100g,8.5738794,g/100g,0.00851606,mg/100g,1.5648422,#,0.820,#,0.050989,#,,,,
